id,timestamp,voteUrl,bill,billDescription,billUrl,amendment,amendmentUrl,question,vote,result
[H]-9,2024-12-03T16:46:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25052, ,Bubba Cromer - Reading Clerk,https://www.scstatehouse.gov/billsearch.php?billnumbers=undefined&session=126&headerfooter=0,,,,N/V,Passed
[H]-15,2025-01-16T10:25:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25071,H.3727,Code Volume Replacement,https://www.scstatehouse.gov/billsearch.php?billnumbers=3727&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-19,2025-01-29T14:57:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25084,H.3792,Clarendon County School District,https://www.scstatehouse.gov/billsearch.php?billnumbers=3792&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-20,2025-01-29T15:37:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25085,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,1,https://scstatehouse.gov/amendments.php?KEY=33145,Table Amendment 1 Amendment #1,Nay,Passed
[H]-21,2025-01-29T15:41:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25086,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,,,Table Motion to Adjourn Debate,Nay,Passed
[H]-22,2025-01-29T15:44:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25087,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,,,Adjourn For The Day,Yea,Failed
[H]-23,2025-01-29T15:48:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25089,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,,,Recede,Yea,Failed
[H]-24,2025-01-29T16:05:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25090,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,2,https://scstatehouse.gov/amendments.php?KEY=33146,Table Amendment 2 Amendment #2,Nay,Passed
[H]-25,2025-01-29T16:09:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25091,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,,,Table Motion to Recommit,Nay,Passed
[H]-26,2025-01-29T16:20:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25092,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,,,Adjourn For The Day,Yea,Failed
[H]-27,2025-01-29T16:43:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25093,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,6,https://scstatehouse.gov/amendments.php?KEY=33154,Table Amendment 6 Amendment #6,Nay,Passed
[H]-28,2025-01-29T16:46:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25094,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,,,Table Motion to resolve into the Committee of the Whole,Nay,Passed
[H]-29,2025-01-29T17:17:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25095,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,8,https://scstatehouse.gov/amendments.php?KEY=33162,Table Amendment 8 Amendment #8,Nay,Passed
[H]-30,2025-01-29T17:38:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25096,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,12,https://scstatehouse.gov/amendments.php?KEY=33169,Table Amendment 12 Amendment #12,Nay,Passed
[H]-31,2025-01-29T20:28:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25097,H.3815,House Rules revisions,https://www.scstatehouse.gov/billsearch.php?billnumbers=3815&session=126&headerfooter=0,,,Adopt House Resolution,Nay,Passed
[H]-34,2025-02-04T12:42:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25116,H.3438,Catawba Indian Expansion,https://www.scstatehouse.gov/billsearch.php?billnumbers=3438&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[J]-4,2025-02-05T11:44:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25133, ,To elect Melissa Inzerillo,https://www.scstatehouse.gov/billsearch.php?billnumbers=undefined&session=126&headerfooter=0,,,,Nay,Failed
[H]-54,2025-02-12T10:54:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25181, ,J. Camden West - Berkeley Co. Master-in-Equity,https://www.scstatehouse.gov/billsearch.php?billnumbers=undefined&session=126&headerfooter=0,,,,Yea,Passed
[H]-55,2025-02-12T11:07:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25182,H.3570,Disclosure of Economic Interests,https://www.scstatehouse.gov/billsearch.php?billnumbers=3570&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-56,2025-02-12T11:11:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25183,H.3529,"Family Court Judges, additional",https://www.scstatehouse.gov/billsearch.php?billnumbers=3529&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-57,2025-02-12T11:14:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25184,H.3020,Status Offenses,https://www.scstatehouse.gov/billsearch.php?billnumbers=3020&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-58,2025-02-12T11:19:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25185,H.3432,Grantor Trust Reimbursement,https://www.scstatehouse.gov/billsearch.php?billnumbers=3432&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-59,2025-02-12T11:41:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25186,H.3502,Department of Social Services,https://www.scstatehouse.gov/billsearch.php?billnumbers=3502&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-60,2025-02-12T13:41:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25187,H.3309,Electrical Utilities,https://www.scstatehouse.gov/billsearch.php?billnumbers=3309&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-61,2025-02-12T13:52:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25188,H.3196,Educator Assistance Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3196&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-62,2025-02-12T14:01:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25189,S.253,Audit Support,https://www.scstatehouse.gov/billsearch.php?billnumbers=253&session=126&headerfooter=0,,,Passage of Joint Resolution,Yea,Passed
[H]-63,2025-02-12T14:04:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25190,H.3932,Clarendon County precincts,https://www.scstatehouse.gov/billsearch.php?billnumbers=3932&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-64,2025-02-12T14:06:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25191,H.3933,Public Service Districts,https://www.scstatehouse.gov/billsearch.php?billnumbers=3933&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-66,2025-02-13T10:43:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25194,S.282,Clarendon County Aeronautics Commission,https://www.scstatehouse.gov/billsearch.php?billnumbers=282&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-67,2025-02-13T10:54:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25195,H.3523,Organized Retail Crime,https://www.scstatehouse.gov/billsearch.php?billnumbers=3523&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-68,2025-02-13T11:01:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25196,H.3292,Golf carts,https://www.scstatehouse.gov/billsearch.php?billnumbers=3292&session=126&headerfooter=0,,,Passage of Bill,N/V,Passed
[H]-69,2025-02-13T11:04:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25197,H.3862,Charter school enrollment preferences,https://www.scstatehouse.gov/billsearch.php?billnumbers=3862&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-70,2025-02-13T11:13:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25198,H.3195,Unstructured and self-directed recess in public schools,https://www.scstatehouse.gov/billsearch.php?billnumbers=3195&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-71,2025-02-13T11:26:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25199,H.3247,Excused school absences,https://www.scstatehouse.gov/billsearch.php?billnumbers=3247&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-72,2025-02-13T11:32:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25201,H.3472,Small Estates,https://www.scstatehouse.gov/billsearch.php?billnumbers=3472&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-73,2025-02-13T11:36:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25202,H.3222,Litter control officers,https://www.scstatehouse.gov/billsearch.php?billnumbers=3222&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-74,2025-02-13T11:38:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25204,H.3254,Physician licensure,https://www.scstatehouse.gov/billsearch.php?billnumbers=3254&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-75,2025-02-13T11:43:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25205,H.3022,Long Term Care Council,https://www.scstatehouse.gov/billsearch.php?billnumbers=3022&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-76,2025-02-13T11:47:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25206,H.3727,Code Volume Replacement,https://www.scstatehouse.gov/billsearch.php?billnumbers=3727&session=126&headerfooter=0,,,Concur in Senate Amendments,Nay,Failed
[H]-78,2025-02-18T12:39:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25214, ,James J. Wegmann - Beaufort Co. Master-in-Equity,https://www.scstatehouse.gov/billsearch.php?billnumbers=undefined&session=126&headerfooter=0,,,,Yea,Passed
[H]-79,2025-02-18T12:45:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25215,H.3813,Bear hunting,https://www.scstatehouse.gov/billsearch.php?billnumbers=3813&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-80,2025-02-18T12:47:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25216,H.3814,Surface Water Study Committee,https://www.scstatehouse.gov/billsearch.php?billnumbers=3814&session=126&headerfooter=0,,,Passage of Joint Resolution,N/V,Passed
[H]-81,2025-02-18T12:57:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25217,H.3798,Military chaplains,https://www.scstatehouse.gov/billsearch.php?billnumbers=3798&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-82,2025-02-18T13:12:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25218,H.3510,County Veterans' Affairs officers,https://www.scstatehouse.gov/billsearch.php?billnumbers=3510&session=126&headerfooter=0,2,https://scstatehouse.gov/amendments.php?KEY=33216,Table Amendment 2 Amendment #2,Nay,Passed
[H]-83,2025-02-18T13:14:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25219,H.3510,County Veterans' Affairs officers,https://www.scstatehouse.gov/billsearch.php?billnumbers=3510&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-85,2025-02-19T10:46:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25221,H.3430,Tort Reform and Liquor Liability,https://www.scstatehouse.gov/billsearch.php?billnumbers=3430&session=126&headerfooter=0,,,Passage of Bill,N/V,Passed
[H]-86,2025-02-19T10:53:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25222,H.3563,County veterans' affairs office,https://www.scstatehouse.gov/billsearch.php?billnumbers=3563&session=126&headerfooter=0,,,Passage of Bill,N/V,Passed
[H]-87,2025-02-19T12:28:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25223,H.3431,South Carolina Social Media Regulation Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3431&session=126&headerfooter=0,2,https://scstatehouse.gov/amendments.php?KEY=33220,Table Amendment 2 Amendment #2,Nay,Passed
[H]-88,2025-02-19T12:51:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25224,H.3431,South Carolina Social Media Regulation Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3431&session=126&headerfooter=0,3,https://scstatehouse.gov/amendments.php?KEY=33221,Table Amendment 3 Amendment #3,Yea,Passed
[H]-89,2025-02-19T13:43:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25226,H.3431,South Carolina Social Media Regulation Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3431&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-91,2025-02-20T10:51:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25237,H.3564,South Carolina Military Affairs Advisory Council,https://www.scstatehouse.gov/billsearch.php?billnumbers=3564&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-92,2025-02-20T10:54:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25238,H.3843,Budget Proviso Codification Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3843&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-93,2025-02-20T10:58:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25239,H.3431,South Carolina Social Media Regulation Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3431&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-95,2025-02-25T13:03:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25251,H.3654,Child Welfare,https://www.scstatehouse.gov/billsearch.php?billnumbers=3654&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-96,2025-02-25T13:33:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25252,H.3048,Coroner Qualifications,https://www.scstatehouse.gov/billsearch.php?billnumbers=3048&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-100,2025-02-26T11:06:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25254,H.3973,"Greenville Hospital Authority, Board of Trustees",https://www.scstatehouse.gov/billsearch.php?billnumbers=3973&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-101,2025-02-26T11:09:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25255,H.4003,Greater Greenville Sanitation District,https://www.scstatehouse.gov/billsearch.php?billnumbers=4003&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-102,2025-02-26T11:13:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25256,H.3952,Florence-Darlington Technical College,https://www.scstatehouse.gov/billsearch.php?billnumbers=3952&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-103,2025-02-26T11:19:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25257,S.271,PSC Elections,https://www.scstatehouse.gov/billsearch.php?billnumbers=271&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-104,2025-02-26T11:46:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25258,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,1,https://scstatehouse.gov/amendments.php?KEY=33237,Adopt Amendment 1 Amendment #1,Yea,Passed
[H]-105,2025-02-26T12:31:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25259,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,6,https://scstatehouse.gov/amendments.php?KEY=33252,Table Amendment 6 Amendment #6,Yea,Passed
[H]-106,2025-02-26T12:50:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25262,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,7,https://scstatehouse.gov/amendments.php?KEY=33253,Table Amendment 7 Amendment #7,Yea,Passed
[H]-107,2025-02-26T12:54:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25263,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,8,https://scstatehouse.gov/amendments.php?KEY=33254,Table Amendment 8 Amendment #8,Yea,Passed
[H]-108,2025-02-26T13:07:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25264,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,11,https://scstatehouse.gov/amendments.php?KEY=33256,Table Amendment 11 Amendment #11,Yea,Passed
[H]-109,2025-02-26T13:10:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25265,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,12,https://scstatehouse.gov/amendments.php?KEY=33257,Table Amendment 12 Amendment #12,Yea,Passed
[H]-110,2025-02-26T13:12:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25266,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,13,https://scstatehouse.gov/amendments.php?KEY=33258,Table Amendment 13 Amendment #13,Yea,Passed
[H]-111,2025-02-26T13:19:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25267,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,14,https://scstatehouse.gov/amendments.php?KEY=33259,Table Amendment 14 Amendment #14,Yea,Passed
[H]-112,2025-02-26T13:23:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25268,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,15,https://scstatehouse.gov/amendments.php?KEY=33260,Adopt Amendment 15 Amendment #15,Yea,Passed
[H]-113,2025-02-26T14:52:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25275,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,,,Table Motion to Invoke Rule 3.9,Yea,Passed
[H]-114,2025-02-26T15:00:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25276,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-116,2025-02-27T10:56:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25286,H.3571,Underground Facility Damage Prevention,https://www.scstatehouse.gov/billsearch.php?billnumbers=3571&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-117,2025-02-27T11:02:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25287,H.3259,First responder automobile insurance premiums,https://www.scstatehouse.gov/billsearch.php?billnumbers=3259&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-118,2025-02-27T11:05:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25288,H.3447,Homeowners Association Authority,https://www.scstatehouse.gov/billsearch.php?billnumbers=3447&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-119,2025-02-27T11:08:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25289,H.3947,Continuing education requirements for nonresident real estate brokers and associates,https://www.scstatehouse.gov/billsearch.php?billnumbers=3947&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-120,2025-02-27T11:11:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25290,H.3629,Forestry Commission,https://www.scstatehouse.gov/billsearch.php?billnumbers=3629&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-121,2025-02-27T11:15:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25291,H.3872,Hunting Heritage Protect Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3872&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-122,2025-02-27T11:24:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25292,H.3523,Organized Retail Crime,https://www.scstatehouse.gov/billsearch.php?billnumbers=3523&session=126&headerfooter=0,,,Concur in Senate Amendments,Yea,Passed
[H]-123,2025-02-27T11:26:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25293,S.62,Education Scholarship Trust Fund,https://www.scstatehouse.gov/billsearch.php?billnumbers=62&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-125,2025-03-04T12:46:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25307, ,"Stephanie N. Lawrence, Richland Co. M-I-E",https://www.scstatehouse.gov/billsearch.php?billnumbers=undefined&session=126&headerfooter=0,,,,Yea,Passed
[H]-126,2025-03-04T12:53:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25308, ,"James Britt Blackwell, At-Large DOT",https://www.scstatehouse.gov/billsearch.php?billnumbers=undefined&session=126&headerfooter=0,,,,Yea,Passed
[H]-127,2025-03-04T12:55:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25309,H.3969,Personal Delivery Devices,https://www.scstatehouse.gov/billsearch.php?billnumbers=3969&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-128,2025-03-04T12:57:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25310,H.4088,Darlington County Forfeited Land Commission,https://www.scstatehouse.gov/billsearch.php?billnumbers=4088&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-129,2025-03-04T13:05:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25311,H.3650,Discharging firearms into dwellings and other structures,https://www.scstatehouse.gov/billsearch.php?billnumbers=3650&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-131,2025-03-05T10:48:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25313,H.3756,Storm Damage Recovery,https://www.scstatehouse.gov/billsearch.php?billnumbers=3756&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-132,2025-03-05T10:53:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25314,S.363,Department of Natural Resources - JR to Approve Regulation Document No. 5329,https://www.scstatehouse.gov/billsearch.php?billnumbers=363&session=126&headerfooter=0,,,Passage of Joint Resolution,Yea,Passed
[H]-133,2025-03-05T11:23:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25315,H.3021,Small Business Regulatory Freedom Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3021&session=126&headerfooter=0,5,https://scstatehouse.gov/amendments.php?KEY=33283,Table Amendment 5 Amendment #5,Nay,Passed
[H]-134,2025-03-05T11:26:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25316,H.3021,Small Business Regulatory Freedom Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3021&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-135,2025-03-05T13:32:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25317,H.3558,Commissioners to Article V Convention,https://www.scstatehouse.gov/billsearch.php?billnumbers=3558&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-136,2025-03-05T13:40:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25321,S.292,Sine Die,https://www.scstatehouse.gov/billsearch.php?billnumbers=292&session=126&headerfooter=0,,,Adopt Concurrent Resolution,Yea,Passed
[H]-138,2025-03-06T10:44:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25324,H.4002,Greater Greenville Sanitation District,https://www.scstatehouse.gov/billsearch.php?billnumbers=4002&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-139,2025-03-06T10:54:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25325,H.3497,Liquor liability,https://www.scstatehouse.gov/billsearch.php?billnumbers=3497&session=126&headerfooter=0,,,Waive Rule 5.15 Printing,Yea,Passed
[H]-140,2025-03-06T11:41:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25327,H.3497,Liquor liability,https://www.scstatehouse.gov/billsearch.php?billnumbers=3497&session=126&headerfooter=0,2,https://scstatehouse.gov/amendments.php?KEY=33285,Table Amendment 2 Amendment #2,Yea,Passed
[H]-141,2025-03-06T11:58:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25333,H.3497,Liquor liability,https://www.scstatehouse.gov/billsearch.php?billnumbers=3497&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-142,2025-03-06T12:04:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=25334,H.3021,Small Business Regulatory Freedom Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=3021&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-145,2025-03-10T13:14:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25336,S.157,Storm Damage Recovery,https://www.scstatehouse.gov/billsearch.php?billnumbers=157&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-146,2025-03-10T14:27:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25337,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 2, Part 1A",Yea,Passed
[H]-147,2025-03-10T14:28:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25338,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 3, Part 1A",Yea,Passed
[H]-148,2025-03-10T14:30:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25339,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 4, Part 1A",Yea,Passed
[H]-149,2025-03-10T14:31:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25340,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 5, Part 1A",Yea,Passed
[H]-150,2025-03-10T14:32:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25341,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 6, Part 1A",Yea,Passed
[H]-151,2025-03-10T14:33:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=25342,H.4025,"Appropriations Bill, 2025-2026",https://www.scstatehouse.gov/billsearch.php?billnumbers=4025&session=126&headerfooter=0,,,"Adopt Section 7, Part 1A",Yea,Passed
